NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MITOTIC CELL CYCLE%GOBP%GO:0000278	MITOTIC CELL CYCLE%GOBP%GO:0000278	Details ...	485	0.57891333	2.4138458	0.0	0.0	0.0	2450	tags=36%, list=15%, signal=42%	
MITOTIC SPINDLE CHECKPOINT%REACTOME%R-HSA-69618.4	MITOTIC SPINDLE CHECKPOINT%REACTOME%R-HSA-69618.4	Details ...	105	0.6835512	2.4052563	0.0	0.0	0.0	2684	tags=52%, list=17%, signal=63%	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	Details ...	115	0.6735056	2.4037306	0.0	0.0	0.0	2104	tags=45%, list=13%, signal=52%	
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	Details ...	120	0.6609755	2.398496	0.0	0.0	0.0	2295	tags=45%, list=14%, signal=52%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187	Details ...	36	0.8086779	2.3838131	0.0	0.0	0.0	1880	tags=64%, list=12%, signal=72%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260	Details ...	143	0.65499324	2.381957	0.0	0.0	0.0	2295	tags=43%, list=14%, signal=50%	
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	Details ...	87	0.690519	2.3724055	0.0	0.0	0.0	1577	tags=40%, list=10%, signal=44%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		160	0.635829	2.3694801	0.0	0.0	0.0	2149	tags=41%, list=14%, signal=47%	
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070		124	0.65670633	2.3622177	0.0	0.0	0.0	1313	tags=35%, list=8%, signal=38%	
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014		141	0.6447926	2.354374	0.0	0.0	0.0	2121	tags=40%, list=13%, signal=46%	
CELL CYCLE%WIKIPATHWAYS_20240210%WP179%HOMO SAPIENS	CELL CYCLE%WIKIPATHWAYS_20240210%WP179%HOMO SAPIENS		82	0.6874099	2.3529367	0.0	0.0	0.0	1452	tags=35%, list=9%, signal=39%	
REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0010965	REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0010965		52	0.7405923	2.3528662	0.0	0.0	0.0	2010	tags=54%, list=13%, signal=61%	
SISTER CHROMATID SEGREGATION%GOBP%GO:0000819	SISTER CHROMATID SEGREGATION%GOBP%GO:0000819		128	0.6444147	2.3445797	0.0	0.0	0.0	1313	tags=35%, list=8%, signal=38%	
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047		47	0.7646448	2.3417017	0.0	0.0	0.0	1577	tags=49%, list=10%, signal=54%	
MITOTIC METAPHASE AND ANAPHASE%REACTOME%R-HSA-2555396.4	MITOTIC METAPHASE AND ANAPHASE%REACTOME%R-HSA-2555396.4		212	0.60306716	2.333595	0.0	0.0	0.0	2781	tags=40%, list=18%, signal=48%	
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093		108	0.6564003	2.3312294	0.0	0.0	0.0	2081	tags=44%, list=13%, signal=50%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6		142	0.62854403	2.329493	0.0	0.0	0.0	2378	tags=36%, list=15%, signal=42%	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS		68	0.70122045	2.3260276	0.0	0.0	0.0	1896	tags=54%, list=12%, signal=62%	
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052		86	0.678496	2.3189783	0.0	0.0	0.0	1299	tags=37%, list=8%, signal=40%	
MITOTIC ANAPHASE%REACTOME%R-HSA-68882.5	MITOTIC ANAPHASE%REACTOME%R-HSA-68882.5		211	0.6038034	2.3122885	0.0	0.0	0.0	2781	tags=40%, list=18%, signal=48%	
G1 S TRANSITION%REACTOME%R-HSA-69206.4	G1 S TRANSITION%REACTOME%R-HSA-69206.4		127	0.6274913	2.3105447	0.0	0.0	0.0	2378	tags=35%, list=15%, signal=41%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		137	0.6285568	2.3085978	0.0	0.0	0.0	2081	tags=40%, list=13%, signal=46%	
SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.4	SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.4		162	0.61233014	2.2990537	0.0	0.0	0.0	2781	tags=41%, list=18%, signal=49%	
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839		32	0.79233634	2.2951834	0.0	0.0	0.0	1577	tags=59%, list=10%, signal=66%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6		32	0.80015504	2.2929006	0.0	0.0	0.0	1880	tags=66%, list=12%, signal=74%	
RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.2	RHO GTPASES ACTIVATE FORMINS%REACTOME%R-HSA-5663220.2		113	0.6404866	2.2870853	0.0	0.0	0.0	2684	tags=51%, list=17%, signal=61%	
ORGANELLE FISSION%GOBP%GO:0048285	ORGANELLE FISSION%GOBP%GO:0048285		226	0.5819978	2.2834203	0.0	0.0	0.0	2121	tags=33%, list=13%, signal=37%	
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850		114	0.6339	2.2794476	0.0	0.0	0.0	1383	tags=34%, list=9%, signal=37%	
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION%GOBP%GO:0007059		228	0.5873748	2.277798	0.0	0.0	0.0	2149	tags=38%, list=14%, signal=43%	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 65%1538133	G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 65%1538133		26	0.81440204	2.271762	0.0	0.0	0.0	1327	tags=46%, list=8%, signal=50%	
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280		206	0.59655166	2.2682614	0.0	0.0	0.0	2358	tags=36%, list=15%, signal=42%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		82	0.6554046	2.268047	0.0	0.0	0.0	2010	tags=40%, list=13%, signal=46%	
CHROMOSOME ORGANIZATION%GOBP%GO:0051276	CHROMOSOME ORGANIZATION%GOBP%GO:0051276		332	0.56234044	2.2679873	0.0	0.0	0.0	2167	tags=36%, list=14%, signal=41%	
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784		33	0.7831792	2.2614038	0.0	0.0	0.0	2010	tags=64%, list=13%, signal=73%	
POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787	POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787		217	0.587492	2.2511988	0.0	0.0	0.0	2028	tags=35%, list=13%, signal=40%	
DNA DUPLEX UNWINDING%GOBP%GO:0032508	DNA DUPLEX UNWINDING%GOBP%GO:0032508		41	0.73511225	2.2468693	0.0	0.0	0.0	1910	tags=44%, list=12%, signal=50%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		81	0.6582122	2.2398558	0.0	2.239559E-5	0.001	2010	tags=41%, list=13%, signal=46%	
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4		32	0.7755339	2.231896	0.0	2.1956463E-5	0.001	2295	tags=72%, list=14%, signal=84%	
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045		93	0.64279187	2.230377	0.0	2.1534222E-5	0.001	2010	tags=39%, list=13%, signal=44%	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100		26	0.79614806	2.2300072	0.0	2.1127917E-5	0.001	1577	tags=62%, list=10%, signal=68%	
DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268	DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268		21	0.83793557	2.2165782	0.0	2.073666E-5	0.001	1371	tags=67%, list=9%, signal=73%	
G2 M CHECKPOINTS%REACTOME DATABASE ID RELEASE 65%69481	G2 M CHECKPOINTS%REACTOME DATABASE ID RELEASE 65%69481		137	0.61004275	2.2158625	0.0	2.0359628E-5	0.001	2148	tags=34%, list=14%, signal=39%	
REGULATION OF DNA REPLICATION%GOBP%GO:0006275	REGULATION OF DNA REPLICATION%GOBP%GO:0006275		103	0.6233705	2.213263	0.0	1.9996063E-5	0.001	1747	tags=35%, list=11%, signal=39%	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819		26	0.79614806	2.2124248	0.0	1.9645257E-5	0.001	1577	tags=62%, list=10%, signal=68%	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841		25	0.8034269	2.2099056	0.0	1.9306544E-5	0.001	1577	tags=64%, list=10%, signal=71%	
REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329	REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329		40	0.72349465	2.208815	0.0	1.8979315E-5	0.001	1747	tags=52%, list=11%, signal=59%	
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	DNA GEOMETRIC CHANGE%GOBP%GO:0032392		49	0.712392	2.2080605	0.0	1.8662991E-5	0.001	1371	tags=39%, list=9%, signal=42%	
SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 65%69239	SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 65%69239		117	0.6085704	2.2030933	0.0	1.8357043E-5	0.001	2313	tags=36%, list=15%, signal=42%	
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1		147	0.5909218	2.2025566	0.0	1.806096E-5	0.001	3660	tags=49%, list=23%, signal=63%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		26	0.7957198	2.20217	0.0	1.777428E-5	0.001	2104	tags=69%, list=13%, signal=80%	
REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901990	REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901990		259	0.5580144	2.199201	0.0	1.7496555E-5	0.001	2096	tags=34%, list=13%, signal=39%	
SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173	SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173		24	0.8072413	2.1970959	0.0	1.7227378E-5	0.001	1577	tags=67%, list=10%, signal=74%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		55	0.6913796	2.1966686	0.0	1.6966356E-5	0.001	1371	tags=38%, list=9%, signal=42%	
REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010389	REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010389		81	0.63968575	2.1941657	0.0	1.6713127E-5	0.001	1917	tags=41%, list=12%, signal=46%	
S PHASE%REACTOME%R-HSA-69242.5	S PHASE%REACTOME%R-HSA-69242.5		158	0.5777207	2.192679	0.0	1.6467346E-5	0.001	2313	tags=34%, list=15%, signal=40%	
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991	NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991		126	0.6006919	2.1914804	0.0	1.6228689E-5	0.001	2081	tags=38%, list=13%, signal=44%	
SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577	SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577		25	0.7999011	2.191019	0.0	1.5996851E-5	0.001	1577	tags=64%, list=10%, signal=71%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		125	0.6006536	2.1872337	0.0	1.5771544E-5	0.001	3687	tags=58%, list=23%, signal=75%	
MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094	MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094		24	0.8072413	2.1842575	0.0	1.5552494E-5	0.001	1577	tags=67%, list=10%, signal=74%	
REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902749	REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902749		90	0.6235204	2.183909	0.0	1.5339447E-5	0.001	1917	tags=39%, list=12%, signal=44%	
DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS		31	0.76472837	2.1787348	0.0	1.51321565E-5	0.001	2148	tags=68%, list=14%, signal=78%	
REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901987	REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901987		333	0.5397734	2.1786027	0.0	1.4930394E-5	0.001	2096	tags=32%, list=13%, signal=36%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048		25	0.8034269	2.1780288	0.0	1.4733941E-5	0.001	1577	tags=64%, list=10%, signal=71%	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046		25	0.8034269	2.1768544	0.0	1.4542592E-5	0.001	1577	tags=64%, list=10%, signal=71%	
MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174	MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174		24	0.8072413	2.176435	0.0	1.4356148E-5	0.001	1577	tags=67%, list=10%, signal=74%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		138	0.5935619	2.1717453	0.0	1.4174424E-5	0.001	3687	tags=56%, list=23%, signal=72%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816		25	0.8034269	2.1711483	0.0	1.3997245E-5	0.001	1577	tags=64%, list=10%, signal=71%	
AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING		39	0.7185722	2.1613414	0.0	1.38244395E-5	0.001	2564	tags=67%, list=16%, signal=79%	
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985		26	0.79614806	2.159956	0.0	1.3655848E-5	0.001	1577	tags=62%, list=10%, signal=68%	
M PHASE%REACTOME%R-HSA-68886.5	M PHASE%REACTOME%R-HSA-68886.5		342	0.5323833	2.1590257	0.0	1.349132E-5	0.001	2394	tags=33%, list=15%, signal=38%	
DNA REPLICATION CHECKPOINT SIGNALING%GOBP%GO:0000076	DNA REPLICATION CHECKPOINT SIGNALING%GOBP%GO:0000076		18	0.8426114	2.1520827	0.0	1.3330709E-5	0.001	1917	tags=67%, list=12%, signal=76%	
G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5	G1 S-SPECIFIC TRANSCRIPTION%REACTOME%R-HSA-69205.5		27	0.7832468	2.1519	0.0	1.3173877E-5	0.001	1459	tags=48%, list=9%, signal=53%	
PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616	PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616		39	0.7098302	2.1498477	0.0	1.3020692E-5	0.001	2977	tags=62%, list=19%, signal=76%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 65%1428517		167	0.5701562	2.1479275	0.0	2.607523E-5	0.002	3687	tags=56%, list=23%, signal=73%	
NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988	NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988		171	0.5682357	2.1458352	0.0	3.866438E-5	0.003	2081	tags=35%, list=13%, signal=40%	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251		65	0.6547594	2.143134	0.0	3.8229948E-5	0.003	2032	tags=40%, list=13%, signal=46%	
KINESINS%REACTOME%R-HSA-983189.5	KINESINS%REACTOME%R-HSA-983189.5		38	0.7184449	2.1414042	0.0	3.7805174E-5	0.003	1143	tags=45%, list=7%, signal=48%	
DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 65%9675135	DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 65%9675135		48	0.6811464	2.1412666	0.0	3.738973E-5	0.003	3272	tags=60%, list=21%, signal=76%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5		42	0.7047575	2.1396985	0.0	4.9112623E-5	0.004	2977	tags=60%, list=19%, signal=73%	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20240210%WP45%HOMO SAPIENS	G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20240210%WP45%HOMO SAPIENS		49	0.68624884	2.1333807	0.0	6.064266E-5	0.005	1639	tags=45%, list=10%, signal=50%	
REGULATION OF MITOTIC SPINDLE CHECKPOINT%GOBP%GO:1903504	REGULATION OF MITOTIC SPINDLE CHECKPOINT%GOBP%GO:1903504		19	0.8172392	2.1331918	0.0	5.999753E-5	0.005	1023	tags=42%, list=6%, signal=45%	
METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310	METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310		76	0.64315903	2.1305041	0.0	5.9365975E-5	0.005	1091	tags=33%, list=7%, signal=35%	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.3	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.3		65	0.64980507	2.1304252	0.0	5.8747577E-5	0.005	2148	tags=45%, list=14%, signal=51%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		23	0.78915584	2.1285286	0.0	5.8141934E-5	0.005	1639	tags=52%, list=10%, signal=58%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		24	0.7891231	2.126642	0.0	6.92152E-5	0.006	1917	tags=67%, list=12%, signal=76%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		162	0.5653177	2.1253283	0.0	6.8516056E-5	0.006	3234	tags=40%, list=20%, signal=49%	
MITOTIC METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0007080	MITOTIC METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0007080		54	0.6674762	2.123345	0.0	7.917011E-5	0.007	1091	tags=31%, list=7%, signal=34%	
CHROMOSOME LOCALIZATION%GOBP%GO:0050000	CHROMOSOME LOCALIZATION%GOBP%GO:0050000		83	0.62357175	2.1228304	0.0	7.838625E-5	0.007	1459	tags=34%, list=9%, signal=37%	
REGULATION OF SPINDLE CHECKPOINT%GOBP%GO:0090231	REGULATION OF SPINDLE CHECKPOINT%GOBP%GO:0090231		20	0.82896423	2.1211936	0.0	8.860873E-5	0.008	1023	tags=45%, list=6%, signal=48%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		23	0.7981522	2.1201627	0.0	9.873158E-5	0.009	1917	tags=70%, list=12%, signal=79%	
REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976	REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976		38	0.71391106	2.1178453	0.0	1.0860902E-4	0.01	1023	tags=37%, list=6%, signal=39%	
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303		78	0.6265789	2.115092	0.0	1.2915413E-4	0.012	1459	tags=35%, list=9%, signal=38%	
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY		39	0.70926636	2.1144857	0.0	1.2793568E-4	0.012	2148	tags=59%, list=14%, signal=68%	
SPINDLE ORGANIZATION%GOBP%GO:0007051	SPINDLE ORGANIZATION%GOBP%GO:0007051		133	0.58201975	2.1132047	0.0	1.2674004E-4	0.012	2450	tags=40%, list=15%, signal=47%	
