NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RNA POLYMERASE I PROMOTER ESCAPE%REACTOME DATABASE ID RELEASE 65%73772	RNA POLYMERASE I PROMOTER ESCAPE%REACTOME DATABASE ID RELEASE 65%73772		41	-0.5524291	-1.7316278	0.0	0.3385845	1.0	1319	tags=24%, list=8%, signal=27%	
POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME%R-HSA-5250913.6	POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME%R-HSA-5250913.6		56	-0.51147634	-1.7261976	0.0024213076	0.34613326	1.0	1678	tags=29%, list=11%, signal=32%	
RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 65%73854	RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 65%73854		60	-0.4906022	-1.7258648	0.002570694	0.3351809	1.0	1678	tags=25%, list=11%, signal=28%	
PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY		34	-0.5772775	-1.7256265	0.0022935779	0.32479745	1.0	3522	tags=47%, list=22%, signal=60%	
FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME%R-HSA-9614657.2	FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME%R-HSA-9614657.2		15	-0.68425703	-1.7222468	0.008714597	0.3251737	1.0	1303	tags=53%, list=8%, signal=58%	
NEPHRIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 65%373753	NEPHRIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 65%373753		20	-0.6311151	-1.71913	0.0023201855	0.32499877	1.0	1244	tags=55%, list=8%, signal=60%	
RESPONSE TO MISFOLDED PROTEIN%GOBP%GO:0051788	RESPONSE TO MISFOLDED PROTEIN%GOBP%GO:0051788		17	-0.6511391	-1.7033371	0.012875536	0.36811846	1.0	4261	tags=76%, list=27%, signal=104%	
MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9816359.2	MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9816359.2		59	-0.49615487	-1.7019635	0.0024937657	0.3624369	1.0	1650	tags=29%, list=10%, signal=32%	
RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME%R-HSA-110330.6	RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME%R-HSA-110330.6		21	-0.62858105	-1.696513	0.015317286	0.3715936	1.0	753	tags=29%, list=5%, signal=30%	
FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME%R-HSA-201722.6	FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME%R-HSA-201722.6		42	-0.53032994	-1.694662	0.0070921984	0.36755887	1.0	2237	tags=36%, list=14%, signal=41%	
REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521	REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521		19	-0.6247271	-1.693504	0.0043010754	0.36088467	1.0	1296	tags=32%, list=8%, signal=34%	
STRESS GRANULE ASSEMBLY%GOBP%GO:0034063	STRESS GRANULE ASSEMBLY%GOBP%GO:0034063		25	-0.58005846	-1.6772383	0.004514673	0.40829527	1.0	3495	tags=52%, list=22%, signal=67%	
FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0038096	FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0038096		16	-0.6355549	-1.6768684	0.024886878	0.39910024	1.0	1076	tags=31%, list=7%, signal=33%	
HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS		113	-0.43510908	-1.6753715	0.0	0.3943091	1.0	2968	tags=41%, list=19%, signal=50%	
DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581	DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581		36	-0.538637	-1.6740124	0.0023255814	0.3891079	1.0	1592	tags=31%, list=10%, signal=34%	
POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507	POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507		22	-0.6116802	-1.6686493	0.010706638	0.3978974	1.0	1555	tags=36%, list=10%, signal=40%	
REGULATION OF AXON EXTENSION%GOBP%GO:0030516	REGULATION OF AXON EXTENSION%GOBP%GO:0030516		48	-0.49594945	-1.6643089	0.009803922	0.40373686	1.0	1692	tags=35%, list=11%, signal=40%	
NEGATIVE REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048843	NEGATIVE REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048843		18	-0.6276611	-1.6633174	0.016877636	0.39801732	1.0	1692	tags=50%, list=11%, signal=56%	
REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387	REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387		52	-0.5043836	-1.6618581	0.0025125628	0.3936071	1.0	1692	tags=35%, list=11%, signal=39%	
RESPONSE TO ISCHEMIA%GOBP%GO:0002931	RESPONSE TO ISCHEMIA%GOBP%GO:0002931		19	-0.62187153	-1.6617362	0.016129032	0.3853347	1.0	1108	tags=32%, list=7%, signal=34%	
INHIBITION OF DNA RECOMBINATION AT TELOMERE%REACTOME DATABASE ID RELEASE 65%9670095	INHIBITION OF DNA RECOMBINATION AT TELOMERE%REACTOME DATABASE ID RELEASE 65%9670095		33	-0.54353887	-1.65777	0.004784689	0.3906636	1.0	942	tags=27%, list=6%, signal=29%	
RNA POLYMERASE I TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%73864	RNA POLYMERASE I TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%73864		60	-0.4906022	-1.6433766	0.0025974025	0.43480235	1.0	1678	tags=25%, list=11%, signal=28%	
POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY	POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%POSTTRANSLATIONAL REGULATION OF ADHERENS JUNCTION STABILITY AND DISSASSEMBLY		43	-0.513762	-1.6424748	0.012077294	0.4295028	1.0	3522	tags=44%, list=22%, signal=57%	
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153	REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153		32	-0.54294556	-1.6420192	0.027210884	0.422591	1.0	2695	tags=50%, list=17%, signal=60%	
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431		16	-0.6355549	-1.6382414	0.011185682	0.42785552	1.0	1076	tags=31%, list=7%, signal=33%	
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY		31	-0.53957915	-1.637545	0.014084507	0.42196375	1.0	1303	tags=29%, list=8%, signal=32%	
SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)	SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)		76	-0.46013188	-1.6370039	0.0	0.41572553	1.0	2185	tags=25%, list=14%, signal=29%	
SYNAPSE ASSEMBLY%GOBP%GO:0007416	SYNAPSE ASSEMBLY%GOBP%GO:0007416		63	-0.4643264	-1.6363702	0.004950495	0.41030452	1.0	1868	tags=27%, list=12%, signal=30%	
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 65%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 65%6783783		15	-0.64932597	-1.6348209	0.018306635	0.4082794	1.0	2298	tags=47%, list=14%, signal=55%	
NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 65%350054	NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 65%350054		28	-0.54889566	-1.6263082	0.022271715	0.43011925	1.0	1415	tags=29%, list=9%, signal=31%	
EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME DATABASE ID RELEASE 65%9619665	EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME DATABASE ID RELEASE 65%9619665		25	-0.5689154	-1.6253941	0.013452915	0.4259871	1.0	1810	tags=32%, list=11%, signal=36%	
PERTURBATIONS TO HOST CELL AUTOPHAGY INDUCED BY SARS COV 2 PROTEINS%WIKIPATHWAYS_20240210%WP4936%HOMO SAPIENS	PERTURBATIONS TO HOST CELL AUTOPHAGY INDUCED BY SARS COV 2 PROTEINS%WIKIPATHWAYS_20240210%WP4936%HOMO SAPIENS		16	-0.62631404	-1.623998	0.024175825	0.42368963	1.0	3941	tags=63%, list=25%, signal=83%	
HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156	HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156		43	-0.5071932	-1.621597	0.0067873304	0.4248436	1.0	1886	tags=35%, list=12%, signal=39%	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037		18	-0.60632485	-1.6179881	0.020501139	0.42987418	1.0	2272	tags=33%, list=14%, signal=39%	
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY		55	-0.4742763	-1.6138419	0.012626262	0.43793917	1.0	2934	tags=31%, list=19%, signal=38%	
FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094	FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094		16	-0.6355549	-1.6134912	0.02586207	0.4321751	1.0	1076	tags=31%, list=7%, signal=33%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0032784	REGULATION OF DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0032784		91	-0.4315343	-1.6134374	0.005291005	0.42552298	1.0	2684	tags=32%, list=17%, signal=38%	
CARDIOGENESIS%REACTOME%R-HSA-9733709.1	CARDIOGENESIS%REACTOME%R-HSA-9733709.1		15	-0.64246124	-1.6133956	0.033783782	0.419052	1.0	1352	tags=47%, list=9%, signal=51%	
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293		119	-0.41832662	-1.6102046	0.0054200543	0.42295387	1.0	1880	tags=31%, list=12%, signal=35%	
CLEAVAGE OF THE DAMAGED PYRIMIDINE%REACTOME%R-HSA-110329.4	CLEAVAGE OF THE DAMAGED PYRIMIDINE%REACTOME%R-HSA-110329.4		26	-0.5502633	-1.6097584	0.013333334	0.4180031	1.0	753	tags=23%, list=5%, signal=24%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0002433	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0002433		16	-0.6355549	-1.6084129	0.027956989	0.41614863	1.0	1076	tags=31%, list=7%, signal=33%	
CHROMATIN MODIFICATIONS DURING THE MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME DATABASE ID RELEASE 65%9821002	CHROMATIN MODIFICATIONS DURING THE MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME DATABASE ID RELEASE 65%9821002		22	-0.5755068	-1.6081305	0.025229357	0.41084385	1.0	753	tags=36%, list=5%, signal=38%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 65%5617472	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 65%5617472		74	-0.44506192	-1.6053344	0.0076530613	0.4141563	1.0	2466	tags=34%, list=16%, signal=40%	
REGULATION OF AXONOGENESIS%GOBP%GO:0050770	REGULATION OF AXONOGENESIS%GOBP%GO:0050770		84	-0.4410397	-1.6041827	0.0025974025	0.4121304	1.0	1692	tags=31%, list=11%, signal=34%	
POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149	POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149		36	-0.5179079	-1.598931	0.011600928	0.4240939	1.0	3457	tags=53%, list=22%, signal=67%	
FORMATION OF WDR5-CONTAINING HISTONE-MODIFYING COMPLEXES%REACTOME DATABASE ID RELEASE 65%9772755	FORMATION OF WDR5-CONTAINING HISTONE-MODIFYING COMPLEXES%REACTOME DATABASE ID RELEASE 65%9772755		42	-0.49552107	-1.5958865	0.011600928	0.4281143	1.0	1352	tags=26%, list=9%, signal=29%	
REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121	REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121		18	-0.59866583	-1.5948465	0.03177966	0.4255593	1.0	4514	tags=61%, list=28%, signal=85%	
ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME%R-HSA-427389.3	ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME%R-HSA-427389.3		30	-0.53948295	-1.5935471	0.021428572	0.42368525	1.0	753	tags=23%, list=5%, signal=24%	
DNA DEALKYLATION%GOBP%GO:0035510	DNA DEALKYLATION%GOBP%GO:0035510		19	-0.5942478	-1.5924503	0.018604651	0.4217497	1.0	3087	tags=53%, list=19%, signal=65%	
NEGATIVE REGULATION OF AXON EXTENSION%GOBP%GO:0030517	NEGATIVE REGULATION OF AXON EXTENSION%GOBP%GO:0030517		26	-0.5489245	-1.5916647	0.018518519	0.41876096	1.0	1692	tags=46%, list=11%, signal=52%	
RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PYRIMIDINE%REACTOME%R-HSA-110328.4	RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PYRIMIDINE%REACTOME%R-HSA-110328.4		26	-0.5502633	-1.5898597	0.019002376	0.41940752	1.0	753	tags=23%, list=5%, signal=24%	
RESPONSE TO HYPOXIA%GOBP%GO:0001666	RESPONSE TO HYPOXIA%GOBP%GO:0001666		116	-0.4149411	-1.5877401	0.002793296	0.4206812	1.0	1880	tags=31%, list=12%, signal=35%	
REGULATION OF CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:2000369	REGULATION OF CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:2000369		15	-0.6211133	-1.5877224	0.022172948	0.4153771	1.0	530	tags=27%, list=3%, signal=28%	
NEGATIVE REGULATION OF MET ACTIVITY%REACTOME%R-HSA-6807004.4	NEGATIVE REGULATION OF MET ACTIVITY%REACTOME%R-HSA-6807004.4		18	-0.6031886	-1.5842661	0.042792793	0.42151976	1.0	2023	tags=39%, list=13%, signal=45%	
BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.5	BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.5		27	-0.54335654	-1.5835619	0.027088037	0.4187216	1.0	753	tags=22%, list=5%, signal=23%	
BURN WOUND HEALING%WIKIPATHWAYS_20240210%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20240210%WP5055%HOMO SAPIENS		35	-0.517056	-1.5834341	0.016129032	0.4140128	1.0	940	tags=29%, list=6%, signal=30%	
MACROPHAGE ACTIVATION%GOBP%GO:0042116	MACROPHAGE ACTIVATION%GOBP%GO:0042116		21	-0.5764669	-1.5833349	0.020689655	0.40930054	1.0	2941	tags=48%, list=19%, signal=58%	
RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%8940973	RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%8940973		20	-0.57419956	-1.5823919	0.029748283	0.40733933	1.0	1218	tags=30%, list=8%, signal=32%	
MYOGENESIS%REACTOME DATABASE ID RELEASE 65%525793	MYOGENESIS%REACTOME DATABASE ID RELEASE 65%525793		21	-0.58382195	-1.5791432	0.033707865	0.41245556	1.0	1362	tags=33%, list=9%, signal=36%	
DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582	DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582		38	-0.5056373	-1.5759283	0.007317073	0.41781214	1.0	1609	tags=32%, list=10%, signal=35%	
SYNAPSE ORGANIZATION%GOBP%GO:0050808	SYNAPSE ORGANIZATION%GOBP%GO:0050808		158	-0.3957893	-1.5748379	0.005934718	0.41645622	1.0	1881	tags=27%, list=12%, signal=30%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%5619507	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%5619507		74	-0.44506192	-1.5745195	0.0051020407	0.41279787	1.0	2466	tags=34%, list=16%, signal=40%	
PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY	PID_HIF2PATHWAY%MSIGDB_C2%PID_HIF2PATHWAY		18	-0.5992293	-1.5709049	0.030837005	0.41996098	1.0	2695	tags=39%, list=17%, signal=47%	
REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.4	REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.4		21	-0.5659581	-1.5678345	0.03309693	0.42512113	1.0	1663	tags=38%, list=10%, signal=43%	
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741		17	-0.6011581	-1.5677422	0.03409091	0.4207363	1.0	2078	tags=53%, list=13%, signal=61%	
